417,Line,784971.7838,2957003.349,784249.5422,2957269.486
418,Line,786730.4428,2958491.897,786303.0377,2958678.97
419,Line,786805.8408,2958439.469,786266.8859,2958621.655
420,Line,787683.932,2959264.027,786585.7057,2958888.569
421,Line,785116.8378,2957560.637,784393.1578,2957894.354
422,Line,785777.5221,2957459.564,785573.2099,2958106.734
423,Line,784900.8883,2957150.672,784232.6856,2957417.06
424,Line,784920.6905,2957267.526,784197.0104,2957601.242
425,Line,785444.868,2962703.518,785401.5479,2962114.173
426,Line,786541.488,2960593.885,786374.8937,2960629
427,Line,785096.0904,2956888.405,784362.6505,2957062.796
428,Line,787501.7164,2959654.826,786578.4011,2959129.089
429,Line,790566.2842,2955726.346,790628.5133,2955297.561
430,Line,790524.1404,2955642.333,790568.9966,2955273.054
431,Line,788292.5439,2957686.842,788130.6074,2957523.093
432,Line,788292.5439,2957686.842,788156.0895,2957610.936
433,Line,789417.0505,2955488.336,789615.6892,2954982.664
434,Line,789404.4698,2955375.195,789615.6697,2954982.655
435,Line,790461.2413,2955741.833,790568.978,2955273.051
436,Line,789472.6052,2955446.146,789671.3942,2955075.027
437,Line,788449.8792,2957728.471,788186.7556,2957540.683
438,Line,784975.6002,2957513.295,784371.221,2957786.819
439,Line,788282.6393,2954326.676,788194.0601,2954259.512
440,Line,784968.8631,2957780.44,784375.9903,2958232.692
441,Line,784862.4417,2957799.215,784420.7908,2958032.227
442,Line,789487.5124,2956210.909,789135.5599,2956171.666
443,Line,788021.5151,2958373.971,787926.2752,2958662.54
444,Line,789414.7961,2956161.143,788894.8343,2955612.665
445,Line,789414.7961,2956161.143,789097.5556,2955911.002
446,Line,787716.8694,2958217.063,787399.5272,2958021.756
447,Line,785571.9363,2956325.498,785281.4036,2955936.978
448,Line,787696.3585,2957525.127,787278.9824,2958065.085
449,Line,787663.0283,2957437.995,787231.783,2957981.211
450,Line,785252.1491,2956676.328,784870.4105,2956560.047
451,Line,785447.1414,2956652.94,784825.1897,2956513.793
452,Line,785700.6312,2956820.558,785031.8221,2956030.526
453,Line,785205.351,2956368.378,784774.4924,2956279.903
454,Line,787425.4162,2958547.601,786403.7842,2958667.933
455,Line,785869.7064,2956315.718,785546.0645,2955954.061
456,Line,785828.1375,2956307.677,785546.0567,2955954.067
457,Line,784267.9202,2962235.682,784382.9671,2961827.63
458,Line,787130.1881,2959117.524,786585.436,2958985.401
459,Line,785724.0302,2956430.747,785436.561,2955974.054
460,Line,786927.2905,2955923.803,787045.3063,2955577.592
461,Line,785767.7963,2956357.269,785436.5829,2955974.038
462,Line,785719.4,2956342.491,785436.5748,2955974.045
463,Line,787162.8098,2959721.115,786383.6826,2959184.025
464,Line,786947.8376,2959735.44,786331.7345,2959345.176
465,Line,786639.363,2959671.437,786017.0172,2959512.003
466,Line,787053.5321,2959418.497,786383.7043,2959183.982
467,Line,786058.8996,2960786.596,785801.9334,2960331.559
468,Line,784966.2859,2957160.575,784420.9176,2957411.115
469,Line,786768.0805,2960384.017,786225.7215,2960038.602
470,Line,786473.5457,2960557.195,785594.0954,2960068.835
471,Line,787292.5076,2959897.623,786086.06,2959585.512
472,Line,786459.0375,2955975.024,786480.5188,2955748.735
473,Line,786479.2832,2956050.402,786480.5351,2955748.736
474,Line,786310.8545,2956985.425,785846.9492,2956888.009
475,Line,785468.4883,2955270.257,785484.0784,2955574.13
476,Line,787151.0787,2960036.418,786129.7738,2959754.957
477,Line,786837.3637,2959915.615,786109.2002,2959687.687
478,Line,786559.775,2959602.675,785980.9453,2959350.008
479,Line,787012.2217,2960175.214,786203.2464,2959869.606
480,Line,789162.2943,2955365.767,789328.6453,2954784.657
481,Line,789258.7994,2957034.919,789210.1715,2956897.863
482,Line,789168.9031,2957112.164,789063.3619,2957005.095
483,Line,789602.8154,2956944.987,789717.852,2957130.851
484,Line,789337.6555,2957086.941,789210.2119,2956897.843
485,Line,788987.7379,2957235.049,789044.1888,2957296.473
486,Line,788635.0432,2957350.445,788799.6844,2957469.348
